X,Y,xG,shotType,bodyPart,situation,playerReceivedBall,goal
0.5115204993574877,0.251855681941971,0.08948353723812759,Open Play,Right Foot,Inside Box,,0
0.830527024650479,0.6488969559363853,0.23929070713501482,Open Play,Left Foot,Inside Box,Pass,0
0.6435004634126567,0.43983397900041227,0.1497691544922136,,,Inside Box,Pass,0
0.3891687563116606,0.23206396221882986,0.1007535541862543,Open Play,Left Foot,Outside Box,Through Ball,0
,0.15282814283144058,,Open Play,Right Foot,,Cross,0
0.644739174871785,0.37937632529455545,0.0995610977908215,Open Play,Right Foot,Inside Box,Pass,0
0.8765420522544882,0.6799874970723069,0.2591922523726803,Open Play,Left Foot,Inside Box,Pass,1
0.48865380118057644,0.3003510496060462,0.10028791577871628,Set Piece,Head,Inside Box,,0
0.7579597608596479,0.7269254808366854,0.29018798372152527,Open Play,,Inside Box,Pass,1
0.9100876599663903,0.8085746207687396,0.3091388037275453,Open Play,Left Foot,Inside Box,Through Ball,1
0.8201486000933518,0.6095047682101099,0.20931522739000968,,Right Foot,Inside Box,Pass,0
,0.4055014075960124,,Open Play,Left Foot,Inside Box,Cross,0
0.3806690924562293,0.2218327683888532,0.08083593597629099,Set Piece,Head,Inside Box,Cross,0
0.9203561901852284,,0.3293438819523741,Open Play,Right Foot,Inside Box,Pass,1
0.32269792502241074,0.1989277222073663,0.0596645765614732,Open Play,Right Foot,,Pass,0
0.780576352983055,0.508396372654154,,Set Piece,Head,Inside Box,Cross,0
0.6453879020138448,,0.14085262789088143,Open Play,Left Foot,Outside Box,Through Ball,1
0.5585631845168754,0.28967885932479287,0.09956425059004265,Open Play,Right Foot,Inside Box,Pass,
,0.40697506635122327,0.13478918495724268,,Right Foot,,,0
0.5509656158832709,0.26047318485804993,0.07946963587960426,Open Play,Left Foot,Inside Box,Pass,0
0.7081384149181198,0.6389064233399416,,Open Play,Left Foot,Inside Box,Pass,1
0.6913758386307094,0.4692369032633972,,Open Play,Left Foot,Inside Box,,0
0.4301472496454708,0.25088631141851725,0.09065366902174482,Open Play,Right Foot,Outside Box,Pass,0
0.8979133261522994,0.8081269050190064,0.30955793371950013,Open Play,Right Foot,Inside Box,Pass,1
0.700037232961563,0.6080761913540936,0.2397241666832647,Open Play,Right Foot,Inside Box,Pass,
0.6443037911938799,,0.13438773422686018,Open Play,Right Foot,Inside Box,Pass,0
0.5111956832571982,0.27928327631595384,0.10073218445439278,Open Play,Right Foot,Inside Box,Pass,0
,0.4036034048118721,0.13498548438253485,Open Play,,Inside Box,Cross,
0.6602762995595752,0.45084712487958273,0.1346191349797884,Open Play,Right Foot,Inside Box,Cross,
0.6446680258885128,0.34813998788035017,0.11015208895630617,,Right Foot,,Cross,0
0.6437905070823841,0.4040922125872266,0.1351641769083842,Open Play,Right Foot,Outside Box,Pass,0
0.917551039737764,0.8077589220779329,0.3086455047355581,Open Play,Right Foot,Inside Box,Pass,1
0.7770582676638242,0.6695392601211755,0.2596206600821423,Open Play,Left Foot,Inside Box,Through Ball,
0.9499910570591032,0.9083967701290117,0.34997960768344477,Open Play,Left Foot,Inside Box,Pass,1
0.7794707314000809,0.5399491363085686,0.1802671704620279,Open Play,Left Foot,Inside Box,Pass,0
0.9368854616083215,0.9088505790604197,0.3490762443992367,Open Play,Left Foot,Inside Box,Through Ball,1
0.5807905526352982,0.40460767119240576,0.13432949621855464,Open Play,Left Foot,,Pass,0
0.5797854130203176,0.29000484986904684,0.09952252868345518,Set Piece,,Inside Box,,0
0.6080461482147874,0.2819710751208485,0.09970851942008332,,Right Foot,,,0
0.6436111738032186,0.40652715148354984,0.13477229567322208,Open Play,Right Foot,Inside Box,Pass,0
,0.6699329837205142,0.25931602167145273,Open Play,Left Foot,Inside Box,Pass,1
0.27076603865366256,0.11124564116947089,0.04095576766678362,,Head,Outside Box,Pass,0
0.8096451012419771,0.48166847957896225,0.14943797352208932,Set Piece,,Inside Box,Cross,0
0.26115719105116103,0.14268400915567647,0.05001642235438382,Open Play,Right Foot,Outside Box,Pass,0
0.8105707702859251,,0.19912524082247618,Open Play,Right Foot,Inside Box,,0
0.3922433350355764,0.23054849933195784,,Open Play,Left Foot,Outside Box,Pass,0
0.2521134629110146,0.13906032337455965,0.050688752974890505,Open Play,,Outside Box,Pass,0
0.6460281188735947,,,Open Play,Right Foot,,Pass,0
0.6463180994475654,0.28197761570657753,0.13444927771114035,Open Play,Left Foot,Inside Box,Cross,0
,0.40447406279635,0.12063861343448803,Set Piece,Head,Inside Box,Cross,0
0.6464455721414777,0.3205167749266653,0.10050960577314948,,Head,,Cross,
0.8977678905137279,0.7667766213890683,0.27969681852237016,Open Play,Right Foot,Inside Box,,1
0.8470358299072958,,0.2588485553402705,Open Play,Left Foot,Inside Box,Pass,1
0.24320439688902323,0.1109891241382962,0.04038918858828043,Open Play,,Outside Box,,0
0.5977970974806329,0.4612222172272929,0.1605298393353797,Open Play,Right Foot,Inside Box,Through Ball,1
0.9083145502694504,0.7184772935865809,0.2790808066870441,Open Play,Left Foot,Inside Box,Through Ball,0
0.3517888060770677,0.1701770847255631,0.07106351873952813,Set Piece,Head,Inside Box,Cross,0
0.6982414563239553,0.49167337185982385,0.19030650008721178,Open Play,Left Foot,Outside Box,Through Ball,1
0.7510863364088657,,0.17037967576230048,Open Play,Right Foot,Inside Box,Pass,0
0.8192836001023371,0.7190633419664583,0.2794146228617176,,Head,Inside Box,Pass,1
0.5402898514901934,,,,,Inside Box,,0
0.6306377268571213,0.33863397175009596,0.13005486799693633,Set Piece,Head,Inside Box,Cross,0
,0.350093607355055,0.11970955036969207,Open Play,Right Foot,Outside Box,,0
0.4892293952971999,0.36184444890854117,0.09030840824508717,Open Play,,Inside Box,,0
0.6493029232129668,0.40332848143147676,0.1348978441208968,Set Piece,Head,Inside Box,,0
0.33179157238091095,0.15919773016901972,0.06048864340660705,,Head,Outside Box,Pass,0
0.25928198035269134,,0.050696994476788965,Open Play,Left Foot,Outside Box,Pass,
0.8474296867699934,0.570397754005196,0.19923535308937973,Set Piece,Head,Inside Box,,
0.6429070622348426,0.6504780929484589,0.2597239980462593,Open Play,Left Foot,,Pass,1
0.5120339470436178,0.21182489794831796,0.06964630063189069,Open Play,Left Foot,Outside Box,Pass,0
0.7893873472704962,,,Open Play,Left Foot,Inside Box,Pass,0
0.4882898774591239,0.2111970836270485,,Set Piece,Head,Inside Box,Cross,0
0.40971805505203673,0.16166770750222687,0.06076258960443563,,Right Foot,Outside Box,,0
0.918859600565906,0.7694753045021536,0.2787789301160599,Open Play,Left Foot,Inside Box,Through Ball,0
0.6610926492510181,0.448853592096963,0.14937404672345742,,,Inside Box,Cross,0
0.269240527590377,0.15922750288637322,,Open Play,Left Foot,Outside Box,Pass,0
0.4016294607011295,0.20213164297024483,0.061154338092106936,Open Play,,Outside Box,Pass,0
0.8198135591718024,0.6089482804176365,0.1990634911854912,Open Play,Left Foot,Inside Box,,0
0.6449197619019633,0.39014283499855723,0.12084447574715129,Open Play,Left Foot,Inside Box,Pass,
0.8002772447255607,0.5497896816394884,0.19014100420951205,Open Play,Left Foot,Inside Box,Pass,0
0.788069194067496,0.44052170503090093,0.1801897249224541,Open Play,Left Foot,Inside Box,Pass,1
,0.23926725784864883,0.09044306617525345,Open Play,Left Foot,Outside Box,Through Ball,
0.850307353014335,0.7378588330070155,0.2894865308065592,Open Play,Right Foot,Inside Box,Pass,1
0.7691142234531034,,0.2502180066549531,Open Play,Left Foot,Inside Box,Through Ball,1
0.40934381361781463,0.20186926016773044,0.05976993922079682,Open Play,Left Foot,Outside Box,,
0.6309551813486619,0.3388584684074071,0.13575754574199578,Open Play,Right Foot,Outside Box,Pass,0
0.2800755198351647,0.2014278978471873,,Set Piece,,Outside Box,Cross,0
0.4809466911811626,,0.09974124142487738,Open Play,Right Foot,Inside Box,Pass,0
0.2195470708905377,0.10009998439814399,0.020050247338738836,Open Play,Right Foot,Outside Box,Pass,0
0.39106200049415896,0.23049893639917926,0.09035365982457956,Open Play,Left Foot,Outside Box,Through Ball,0
0.8988462365189978,0.776698833565588,0.30016393013965176,Open Play,,Inside Box,Cross,1
0.509039472196907,0.40345018771193386,0.13575174620378808,Open Play,Right Foot,Outside Box,Pass,0
0.6455757679056511,0.4046087267795771,0.13538621094885495,Open Play,Left Foot,,Pass,0
0.6476991540906978,,0.19917898708784038,Open Play,Left Foot,,Through Ball,1
0.4106443375757374,0.2316176464479613,0.08104326991883136,,Head,Inside Box,,0
0.5292648639234856,0.2820190105061785,0.09030020159426419,,Right Foot,Inside Box,Pass,0
0.8084415695799103,0.5100299290087875,0.1906295509018497,Open Play,Right Foot,Inside Box,Cross,
0.33928638779448383,0.17998201041210715,0.06980945709324281,Open Play,Left Foot,,Pass,0
0.6989591836783495,0.40592196664776864,0.1497006642742638,Open Play,Left Foot,Inside Box,,0
0.8675148365932714,0.6784559572177367,,Open Play,Left Foot,Inside Box,Through Ball,
0.8305953389821874,0.7194963784066233,0.2798752182034308,Open Play,Left Foot,Inside Box,Through Ball,1
0.5399196359900925,0.24000788730509023,0.09028491314202676,Set Piece,Head,Inside Box,Cross,0
0.9481272415113067,0.9076860313134885,0.34920081296891486,Open Play,Left Foot,Inside Box,Through Ball,1
,0.7786985069563304,0.28892114083637926,Open Play,Right Foot,Inside Box,Through Ball,1
0.7411082384869785,0.5099386936762539,0.17948857089040632,Open Play,Right Foot,Inside Box,Pass,0
0.8472978058543301,0.6400412708036071,0.2490754661542779,Open Play,Right Foot,Inside Box,Cross,0
0.3021503597352105,0.1489861860642287,0.06096958102166272,Set Piece,Head,Inside Box,,
0.7508237405309255,0.6771139676423064,0.2595826731817824,Open Play,Right Foot,Inside Box,Through Ball,1
0.5181483703226955,0.3598767298361283,,,,Outside Box,Pass,0
,0.20148423916116215,,Open Play,Right Foot,Outside Box,,0
0.6432869729010497,0.40552198271680945,0.13019824862696283,Open Play,,Outside Box,Pass,0
0.5683162471544472,0.371924274864038,0.12029314405200768,Open Play,Right Foot,Inside Box,Pass,0
,,,Set Piece,,,Cross,0
,0.4895197760916126,0.16915472045076102,Open Play,,Inside Box,Pass,0
,0.5586543157769371,0.19920487937218315,Open Play,Left Foot,Inside Box,,1
0.7408747555558091,0.5204717532225034,0.19904282296350184,Open Play,Left Foot,Inside Box,,0
0.2717276778616504,,0.04975128389522922,Open Play,Right Foot,Outside Box,Pass,0
0.9269036579568999,0.8485086304492335,0.3291805753115883,Open Play,Right Foot,Inside Box,Through Ball,1
0.9191306563794235,0.8390751282675855,0.3197957017235855,Open Play,Right Foot,Inside Box,Pass,1
0.6801363651769448,0.405641055259921,,Open Play,Left Foot,Inside Box,Pass,0
0.6453128981523102,0.41956727538300104,0.13536057559601303,Open Play,Right Foot,Inside Box,Pass,0
0.6461793284222314,,,Open Play,Right Foot,Inside Box,Cross,0
0.6426585069107197,0.4059581554034733,0.11975580329994055,Open Play,Right Foot,Inside Box,Cross,0
0.6109192034973502,0.33123063509139306,0.10081405959026005,Set Piece,Head,,Cross,0
0.41049450499868145,,0.11019372213810932,Open Play,Right Foot,Outside Box,Through Ball,0
0.6381212810631648,0.34914149530855365,0.12989744196841918,Open Play,Right Foot,Inside Box,Pass,0
0.8573344769235202,0.7375578119543792,0.2891776381338508,Open Play,Left Foot,Inside Box,Pass,1
0.6690371544320682,0.5403922300548915,0.19898567115848254,Open Play,Right Foot,Outside Box,Pass,1
0.25242759312678925,0.10184210670406618,0.02085281357470936,Open Play,,Outside Box,Pass,0
0.8099971024556327,0.6495968947151484,0.2400949492785392,Open Play,Left Foot,Inside Box,Pass,1
0.6433081305118249,0.4033458665312352,0.13921303930553425,Open Play,Left Foot,,Pass,0
0.33983308340314394,0.15131217628680038,0.05102517669941206,Set Piece,Head,Inside Box,Cross,0
0.6447231758281632,0.44127373565046507,0.1356711926938776,Open Play,Right Foot,Inside Box,,0
0.9170371605094036,0.747209440671027,0.28009463189103795,Open Play,Left Foot,Inside Box,Pass,0
0.9499455470446412,0.8366802771738875,0.3496586141304269,Open Play,Right Foot,Inside Box,Pass,1
0.34109440236746996,0.1526374939126321,0.060275615358565446,Open Play,Right Foot,Outside Box,Pass,0
0.7889421299714352,0.4806622073257413,0.15037028850803746,Open Play,Left Foot,Inside Box,Pass,0
,0.15224914566366066,0.06054095380542002,Open Play,Right Foot,Outside Box,Pass,0
0.8279710616743653,0.6697182032707539,,Open Play,Left Foot,,Pass,1
0.32049822607204903,0.20082819762117138,0.0707974274886111,Open Play,Left Foot,Outside Box,Pass,0
0.3224015879132532,0.2413744111148713,,Open Play,Left Foot,Outside Box,Through Ball,0
0.826901904080917,0.5583445236110307,0.17953036103754433,Open Play,Right Foot,Inside Box,Pass,0
0.6980415738192728,0.40373171285296094,0.16045810629094392,Open Play,Left Foot,Inside Box,,0
0.6604442141330694,0.4048654951051827,,,,Inside Box,Cross,0
0.7592050135081161,0.5285568545045913,0.18920214545571107,,Right Foot,,,
0.8688622206615448,0.7082391985390233,0.25964948115843034,Open Play,Left Foot,Inside Box,Pass,1
0.8904134151367292,0.7400277566164055,0.2800721126063456,Open Play,Left Foot,Inside Box,Pass,1
0.3510345144783373,0.2302800902895109,,Open Play,Right Foot,Outside Box,Pass,0
,0.7978838893897956,0.2994757982097484,Open Play,Left Foot,Inside Box,Pass,
0.827093308347902,0.4986424200585806,0.18991939746215675,Open Play,Left Foot,Inside Box,Pass,
0.3801222051884142,0.30148260656178705,0.10982904017656202,Set Piece,Head,Inside Box,Cross,0
0.4287291457318166,0.19892113807195302,0.07035897401218949,Open Play,Left Foot,Outside Box,Pass,0
0.6436135156342537,0.4064541090971058,0.1346411776555951,Open Play,Right Foot,Inside Box,Pass,0
0.6693274683698124,,0.2389805141406653,Open Play,Right Foot,Inside Box,Through Ball,1
0.5082514717723062,0.3091443145429217,0.11076829150981084,Set Piece,Head,Inside Box,Cross,0
0.3109836112289842,,0.05033101815658807,Set Piece,Head,Inside Box,Cross,0
0.5205041366918558,0.3021831156921492,0.09996700712836298,,,,,0
0.7002084090141675,0.6395608377713354,0.17977864302119206,Open Play,Left Foot,Inside Box,Pass,
,0.6595349281547117,0.25035435656722954,,,Inside Box,,0
0.47852720389918263,0.2805082209215849,0.10019240066147553,Open Play,Left Foot,,Pass,0
0.32042407966495967,0.2311146516325224,0.09043556359976909,Open Play,Left Foot,Outside Box,Pass,0
0.7385227687341422,0.4609985124097856,0.15946553352207607,Set Piece,Head,Inside Box,Cross,
0.9080208037966327,0.807836276016475,,Open Play,Left Foot,Inside Box,Through Ball,
0.6108670211722157,0.3786215138008512,0.12999555450453487,Open Play,Left Foot,Outside Box,Pass,0
0.6880309121421487,,0.13998777198401852,Open Play,Left Foot,Inside Box,Pass,
0.29164258848780444,0.1407578104257709,0.05055674033045207,,Head,Outside Box,,0
0.6081726073744612,0.40380128747085264,0.135594324369602,Open Play,Right Foot,Outside Box,,0
,0.34963140231955664,,Open Play,Left Foot,Inside Box,Through Ball,0
0.6432376696459748,0.4044653878074737,0.13535911841901163,Open Play,Right Foot,,Cross,0
,0.22198299442819683,,Open Play,Right Foot,Outside Box,Pass,0
,0.3323084160768096,0.11010059902817003,Open Play,Left Foot,Outside Box,Through Ball,0
0.8782706954756849,0.6890949730251239,0.270034570637673,Open Play,Left Foot,Inside Box,Cross,1
,0.2516018235768951,0.07980910166380516,Open Play,Right Foot,Inside Box,Pass,0
,0.440411016873624,,Open Play,Left Foot,Inside Box,Pass,0
0.897217182235566,0.7469183154038403,0.29997907786114764,Open Play,Left Foot,Inside Box,Through Ball,1
,0.13935386585227216,0.051136197768340816,Open Play,Left Foot,Outside Box,Pass,0
0.8481144885199491,,0.29951658722089636,Open Play,,Inside Box,Through Ball,
0.7673472270986458,0.541235585643672,0.19944925113868622,,Right Foot,Inside Box,Pass,1
,,0.13579825466646514,Open Play,Left Foot,Inside Box,,
0.4800236505860176,0.17182402463993013,0.06985882512086282,,,Outside Box,Pass,0
0.22269036700207528,0.11116604554844212,0.05026294470535622,Set Piece,Head,Outside Box,,0
0.30002123818084386,0.18900230233976426,0.08092406815049369,Open Play,Right Foot,Outside Box,Pass,0
0.549095809735974,0.4041175264857886,0.13457257228360342,Open Play,Left Foot,Outside Box,Through Ball,0
0.5605944540473492,,0.13465233790596542,,Right Foot,,Pass,0
0.890291669450468,,0.3200183927724326,Open Play,Right Foot,Inside Box,Pass,1
,0.21248723372626968,0.08091053656562268,Open Play,Left Foot,Outside Box,Pass,0
,0.48089177607941475,0.1896753366373996,Open Play,Left Foot,,Through Ball,0
,0.6687556719594281,,Open Play,Left Foot,Inside Box,Pass,1
0.6013997944125283,0.2995883702266327,0.10006330609297204,Set Piece,Head,Inside Box,Cross,0
0.6461471779402832,,0.1295112934939448,Open Play,Left Foot,Inside Box,,0
0.5382027962408262,0.309200909722121,0.09985650897035475,,,Outside Box,,0
0.4604733649214863,0.3115656451657549,0.1304574370600494,Open Play,Left Foot,Outside Box,Pass,0
,0.4061795090298214,0.13570527556177744,Open Play,Left Foot,Inside Box,Cross,0
0.6426391406040162,0.4041162813004694,,Open Play,Right Foot,Inside Box,Through Ball,0
0.7602281310225179,0.5580203234101232,0.18906537043729832,Open Play,Left Foot,Inside Box,Pass,0
0.47115149589743455,0.20041285043221677,0.08075282363442489,Set Piece,Head,Inside Box,Cross,0
0.5484859421571697,0.40632735187821384,0.13424575159096946,Open Play,Right Foot,,Pass,0
0.9387083385223065,0.9085107771109138,0.35,Open Play,Left Foot,Inside Box,Pass,1
,,0.09039803686355863,Open Play,Left Foot,Inside Box,Pass,0
0.918312448173265,0.7701131161790328,0.2793549544200534,Open Play,Left Foot,Inside Box,,0
0.6446199105168208,0.4697327291905319,0.1505425547563786,Set Piece,Head,Inside Box,Pass,1
0.6514994085014496,0.6588822851517705,,Open Play,,Outside Box,Through Ball,1
0.5418364562444561,0.4040515890657235,0.13460656926450576,Open Play,Right Foot,,Through Ball,
0.59152451596871,0.24249381554641164,0.07030348344556925,Set Piece,Head,Inside Box,Cross,0
0.5716259716792875,0.40655960093759314,0.13578073795520318,Open Play,Right Foot,Outside Box,Through Ball,0
0.41139995312279776,0.2317546222855966,0.0799436477688178,Open Play,Right Foot,Inside Box,Pass,0
0.6985159996731374,0.46037519145467776,,,Right Foot,Inside Box,Cross,0
0.6700713544121202,0.40648996465953374,0.13456333320266395,Open Play,Left Foot,Inside Box,Through Ball,0
0.9172603516543585,0.810205257811744,0.3186064444754281,Open Play,Left Foot,Inside Box,Pass,1
,0.2701572414587286,0.09012501088549546,Open Play,Left Foot,Inside Box,Cross,0
0.5096494734909169,0.27959399035149096,0.10057156009728369,Open Play,Right Foot,Outside Box,Pass,0
0.9475355062139093,0.9088697396949685,0.34980611218775126,Open Play,Right Foot,Inside Box,,1
0.8968677507136658,0.7903499527533817,0.279963613165652,Open Play,,Inside Box,Pass,
0.9195514765446839,0.7994729439121977,0.31012321068881343,Open Play,Left Foot,Inside Box,Pass,1
0.7677234456635762,0.48056307539622384,0.14058479320489656,Open Play,,Inside Box,Pass,0
,,0.08069473303526277,,Head,Inside Box,Cross,0
0.6214775510331433,0.2805607417101347,,Open Play,Left Foot,Inside Box,Cross,0
0.6415070107139295,0.3781150724095627,0.13077772220082085,,Right Foot,,Pass,
0.398764419218054,0.1723232993582436,0.060352201636524605,Open Play,Right Foot,Outside Box,Pass,0
0.8793206586403255,,0.24976238405942947,Open Play,Right Foot,Inside Box,Pass,0
0.9376612751078002,0.8383982026321727,0.3195958333668652,Open Play,Left Foot,Inside Box,Pass,1
0.8778930986325024,0.769224890689314,0.27981939833584035,Open Play,Right Foot,Inside Box,Pass,1
0.6425640584554796,0.40033989163332684,0.10991536411187214,Open Play,,Inside Box,Pass,0
0.5196649450904708,0.40362887020889654,0.1356574571236913,Open Play,Left Foot,,Through Ball,1
0.23974443515613725,0.10135736128823175,0.03979600328638323,Open Play,Right Foot,Outside Box,Pass,0
0.3706159428750451,0.23146971768721314,0.10098084345371813,,Right Foot,Outside Box,Pass,0
0.8168299463082969,,0.25042504922690745,Open Play,Right Foot,Inside Box,Pass,1
0.8295740311163324,0.6686412662402185,0.25940016405913263,Open Play,Left Foot,Inside Box,Pass,0
0.8677055087727653,0.7200231509877992,0.28875267762698437,Open Play,Right Foot,Inside Box,Through Ball,1
0.4015695058366421,0.26907298659989,0.1008285547765462,Open Play,Right Foot,Outside Box,Pass,0
0.6455943733476553,0.40572927840435363,0.13538757936774318,,,,Cross,0
0.2792187320750547,,0.06061557207062494,Open Play,Right Foot,Outside Box,Pass,0
0.907158204266054,0.7981995003619005,0.30892228816205936,Open Play,Left Foot,Inside Box,Pass,1
,,0.040443252999480414,Open Play,Right Foot,Outside Box,Pass,0
0.22217572972716,0.11071550548321152,0.04046204015154721,Open Play,,Outside Box,Pass,
,0.26020680510129346,,,Right Foot,Outside Box,Cross,0
0.645065901291528,0.2608083905971009,,Open Play,Right Foot,Inside Box,Cross,0
0.740148260443658,0.4408419852141589,0.13506617797027218,,Right Foot,,Pass,0
0.6910367312433485,0.4117254596666007,0.13422593486844078,,Right Foot,,Pass,0
0.7791747052161827,,0.25004069238059956,Open Play,Left Foot,Inside Box,Pass,1
0.6456084389636737,,0.1354472008637412,,Right Foot,Inside Box,Pass,1
0.3801878007019024,0.19138430018208963,0.0704252628430992,Open Play,Right Foot,Outside Box,Pass,0
0.8681566079094536,0.7481933286635696,0.29941944319776537,Open Play,Left Foot,Inside Box,Pass,1
0.7673588560313223,0.507849126980558,0.17950471954066735,Open Play,Right Foot,Inside Box,Pass,0
0.5221047326555672,0.3001207228365323,0.1002631452520314,Set Piece,Head,Inside Box,Cross,0
0.5309086609446533,0.2907441180475339,0.11075676422320264,Open Play,Left Foot,Outside Box,Pass,0
0.8786167781843578,0.7694232508289529,0.2797958557005739,Open Play,Right Foot,Inside Box,Through Ball,1
0.8566637140432608,0.7068403361957314,0.2697006761204365,Open Play,,Inside Box,Pass,
0.569910596892284,0.27154515571068294,0.09019557400076252,Set Piece,Head,Inside Box,Cross,0
0.5091806018049394,0.23202230462645865,0.08993772375404087,Set Piece,Head,Inside Box,Cross,0
0.480746370339031,0.30140700564625,0.100083810357612,,,Outside Box,Cross,0
0.508702948690154,0.4066580943417924,0.10958319765958607,Open Play,,Inside Box,Pass,0
,0.47882540416708597,0.17041981986250238,Set Piece,Head,Inside Box,Cross,0
,0.2297099819265276,0.09077198419959033,Open Play,,Inside Box,Pass,0
0.2507490250672092,,0.060035326738697464,Open Play,Left Foot,Outside Box,Pass,0
0.7784391231161116,0.5082956767237582,0.19906779346014825,Set Piece,Head,Inside Box,Cross,0
0.7777875711375277,0.6906171377136033,0.2787990650394737,Open Play,Left Foot,,Pass,1
0.4002315136839058,,,Open Play,Left Foot,Outside Box,Pass,0
0.6094813155338171,0.33231798474103136,,Open Play,Left Foot,Inside Box,Pass,0
0.9189738643425804,0.7780815375889063,0.29003676030241043,Set Piece,,Inside Box,Cross,0
,0.403686959304404,,,Right Foot,Inside Box,,0
0.7894106081304981,0.6470025542888944,0.23958158511164426,Open Play,Left Foot,Inside Box,Through Ball,0
,0.42041266199154775,0.13454971619432504,Open Play,Right Foot,Outside Box,,
,,0.07040283645724896,Open Play,Right Foot,Outside Box,Pass,0
0.39158093228960167,0.17034496545468814,,,Head,,Pass,0
0.659322188221238,0.4061275371969708,0.13451406802128044,Open Play,Left Foot,Inside Box,Cross,0
0.6180194949264037,0.39937255060343757,0.13577089356262917,Open Play,Right Foot,Inside Box,Through Ball,0
0.7287651844504411,0.4289911756908725,0.13956052919469736,,Right Foot,Inside Box,Pass,0
0.8971460961639339,0.7397749442158481,0.2998884701190335,Open Play,Left Foot,Inside Box,Through Ball,1
0.6457125338151066,0.40041195363066245,0.1299509982329036,Open Play,Left Foot,,,0
0.920196218822789,0.8482378939715938,,Open Play,Right Foot,Inside Box,Pass,1
0.7474672050751837,0.4498785375782746,0.1800843941443999,,Right Foot,Inside Box,,0
,0.6675113680500033,,Open Play,Left Foot,Inside Box,Cross,0
0.6308501533060888,0.4035854569349769,,Open Play,Left Foot,Outside Box,Through Ball,
0.22287358291893805,0.11222026248312467,0.04114752244207055,Set Piece,Head,Outside Box,,0
0.11159081360889322,0.052357731612332425,0.02090333752574483,Open Play,Right Foot,Outside Box,,0
0.49816989767804587,,0.1306351470462595,Open Play,Right Foot,,,0
0.27152627545275,0.14204066449739633,,Open Play,Left Foot,Outside Box,Through Ball,0
0.8288047361728921,,0.2488946287922716,Open Play,Right Foot,Inside Box,Pass,1
0.2709883955729639,0.16056406556618308,0.06050067898441641,Open Play,Right Foot,Outside Box,Through Ball,0
0.9094716989625079,0.6886525236649532,0.25924108243819743,Open Play,Left Foot,Inside Box,Pass,0
0.9002139547443039,0.7672946897302408,,Open Play,Left Foot,Inside Box,Through Ball,1
0.3017826381494297,0.14960138170982717,0.05050808852845526,Set Piece,Head,,Cross,0
0.7793052300073247,0.5576791111837303,,Open Play,Left Foot,Inside Box,Pass,0
,0.18985452263190003,,Open Play,Right Foot,Outside Box,,0
0.28014044977280406,0.14925306163813035,0.06110996080931061,Open Play,Left Foot,Outside Box,Pass,0
0.669572144688521,0.31942720162318644,0.13442560948082005,Open Play,Left Foot,Inside Box,Cross,0
0.6460113066017715,,0.11983616725503926,Open Play,Right Foot,Inside Box,Pass,0
0.7383060681423694,0.530610921497192,0.18906394549309818,Open Play,Right Foot,Inside Box,Pass,1
0.3006157049874084,,0.04022469090133077,Set Piece,Head,Inside Box,Cross,0
,,0.25934337900678295,Open Play,Right Foot,Inside Box,Pass,
0.8002390970059335,0.6602370454453206,0.24901873963193139,Open Play,Left Foot,Inside Box,,1
,0.669197064027691,0.24999213437965084,Open Play,Left Foot,Inside Box,Through Ball,0
0.849329943556858,0.666989381125245,,Open Play,Left Foot,Inside Box,Cross,0
0.28055132540169586,0.11148889247183635,0.04048001654235417,Set Piece,Head,Inside Box,Cross,0
0.9464499881705164,,0.3484924930063348,Open Play,Right Foot,Inside Box,Through Ball,1
0.5020540161255154,0.36847881133393157,,Open Play,Right Foot,Outside Box,Through Ball,0
0.6385698418909025,0.30178991827362056,0.10077359472653483,,Right Foot,,Cross,0
,,0.1107575246071936,Open Play,Right Foot,Outside Box,Pass,0
0.551647195367015,0.33899542599217847,0.12927577010472946,Open Play,Right Foot,Inside Box,Pass,0
0.6444296318941268,0.40407603140550197,0.13084800446947803,Open Play,Right Foot,Outside Box,Pass,0
0.6481047274186846,0.3899273954424071,0.10082996801920853,Open Play,Right Foot,Inside Box,Pass,
0.7571904865264203,,0.2002224402771357,Open Play,Left Foot,Inside Box,Pass,0
0.5407816903067831,0.23208139324158977,0.07048884677586836,Open Play,Right Foot,Inside Box,Cross,0
,0.4889110282176273,0.17055464673376675,Open Play,Right Foot,Inside Box,Pass,0
0.8506541543463145,0.7269131711969894,0.2791704047506196,Open Play,Left Foot,Inside Box,Through Ball,1
0.8793263292687923,0.7974126710650967,0.3000812195547876,Open Play,Right Foot,Inside Box,Pass,
,0.32929768316883506,,Open Play,Right Foot,Inside Box,Pass,0
0.6450373826647928,0.3602100124476722,0.10035827672496953,Open Play,Right Foot,,Pass,0
0.6439334553992496,,,Open Play,Right Foot,Inside Box,Cross,0
,0.5575766988871846,0.18991914261166765,Open Play,Left Foot,Inside Box,,0
0.6512528404285206,0.4095311084131598,0.13453861787194651,Open Play,Right Foot,Outside Box,Pass,0
0.4619830526003148,0.19892859798520465,0.07020301429190103,Open Play,Right Foot,Outside Box,,0
,,0.1994107153493101,,,Inside Box,Pass,0
0.9089394099527184,0.8175491176309193,0.3187643945689843,Open Play,Left Foot,Inside Box,Pass,1
0.8778653321899968,0.8105164801408257,0.3090517449088437,Open Play,Right Foot,Inside Box,Through Ball,1
